"CustomerID","ProdTaken","Age","TypeofContact","CityTier","DurationOfPitch","Occupation","Gender","NumberOfPersonVisiting","NumberOfFollowups","ProductPitched","PreferredPropertyStar","MaritalStatus","NumberOfTrips","Passport","PitchSatisfactionScore","OwnCar","NumberOfChildrenVisiting","Designation","MonthlyIncome","time","diff"
"203037","0","37","Self Enquiry","1","7","Salaried","Female","3","4","Deluxe","4","Divorced","2","0","5","0","1","Manager","23906","1761110544166","1"
"201745","0","37","Company Invited","1","6","Small Business","Female","3","3","Standard","3","Married","3","1","3","0","0","Senior Manager","28603","1761110544166","1"
"200594","0","29","Self Enquiry","1","29","Salaried","Male","2","1","Basic","3","Divorced","2","0","2","1","1","Executive","17700","1761110544166","1"
"204856","1","37","Self Enquiry","3","17","Small Business","Male","3","5","Standard","5","Married","2","0","5","0","1","Senior Manager","25772","1761110544166","1"
"200679","0","31","Company Invited","3","26","Small Business","Female","2","3","Deluxe","3","Divorced","2","0","2","1","0","Manager","21932","1761110544166","1"
"200512","0","27","Self Enquiry","1","9","Small Business","Male","2","4","Basic","3","Single","1","0","2","0","0","Executive","17045","1761110544166","1"
"203478","0","46","Self Enquiry","1","27","Small Business","Male","4","6","Standard","5","Married","4","1","3","0","1","Senior Manager","29529","1761110544166","1"
"201421","0","47","Company Invited","1","6","Small Business","Female","3","3","Standard","4","Married","1","0","5","0","0","Senior Manager","26957","1761110544166","1"
"201487","0","22","Company Invited","1","22","Small Business","Male","3","1","Basic","3","Married","2","1","3","0","2","Executive","17935","1761110544166","1"
"204269","0","27","Self Enquiry","3","7","Salaried","Male","3","4","Deluxe","3","Married","3","0","5","0","2","Manager","23974","1761110544166","1"
"201104","0","29","Self Enquiry","1","15","Salaried","Male","3","1","Basic","3","Married","7","0","5","1","0","Executive","17451","1761110544166","1"
"202784","0","38","Self Enquiry","1","12","Small Business","Male","4","4","Deluxe","3","Married","2","0","3","0","1","Manager","25025","1761110544166","1"
"202452","0","39","Company Invited","1","30","Salaried","Male","3","5","Standard","3","Unmarried","2","0","3","0","1","Senior Manager","28204","1761110544166","1"
"203695","0","31","Self Enquiry","3","22","Small Business","Male","4","5","Standard","5","Married","4","0","1","0","3","Senior Manager","25818","1761110544166","1"
"203790","0","46","Self Enquiry","1","32","Salaried","Female","4","5","Deluxe","3","Married","2","0","4","0","1","Manager","24584","1761110544166","1"
"201753","0","55","Self Enquiry","1","26","Large Business","Male","2","3","Deluxe","3","Married","4","1","1","0","0","Manager","20415","1761110544166","1"
"204610","0","46","Company Invited","1","11","Salaried","Male","3","4","Deluxe","4","Married","3","0","4","1","1","Manager","23125","1761110544166","1"
"200505","0","26","Self Enquiry","1","12","Salaried","Female","3","3","Basic","3","Divorced","2","1","2","0","0","Executive","17659","1761110544166","1"
"204083","0","33","Self Enquiry","1","13","Salaried","Male","3","4","Basic","3","Unmarried","5","0","1","0","2","Executive","21716","1761110544166","1"
"202026","0","53","Self Enquiry","1","12","Salaried","Male","2","3","Deluxe","3","Single","3","0","5","1","1","Manager","17450","1761110544166","1"
"203647","0","54","Self Enquiry","1","31","Small Business","Male","3","2","Standard","3","Married","5","0","3","0","2","Senior Manager","25683","1761110544166","1"
"203569","0","30","Company Invited","1","9","Salaried","Male","3","4","Deluxe","3","Married","3","0","3","0","1","Manager","27531","1761110544166","1"
"204838","1","36","Company Invited","1","9","Salaried","Female","3","5","Basic","5","Unmarried","4","1","3","0","1","Executive","22184","1761110544166","1"
"200276","0","35","Self Enquiry","1","28","Salaried","Female","3","2","Standard","4","Married","1","0","5","1","1","Senior Manager","26996","1761110544166","1"
"201177","0","50","Self Enquiry","1","23","Salaried","Female","2","4","Standard","5","Married","6","0","3","1","0","Senior Manager","28269","1761110544166","1"
"202571","1","20","Self Enquiry","3","29","Small Business","Male","3","4","Basic","3","Single","3","1","2","0","2","Executive","20353","1761110544166","1"
"202940","0","22","Self Enquiry","3","29","Large Business","Male","3","4","Basic","3","Unmarried","3","0","2","1","2","Executive","22125","1761110544166","1"
"203668","0","27","Self Enquiry","1","24","Small Business","Male","4","6","Basic","3","Married","3","0","3","0","3","Executive","20983","1761110544166","1"
"200776","1","20","Company Invited","3","15","Small Business","Female","2","3","Basic","3","Single","2","1","4","0","0","Executive","17323","1761110544166","1"
"202896","0","46","Self Enquiry","3","9","Salaried","Male","4","4","Deluxe","4","Divorced","2","0","5","1","1","Manager","23483","1761110544166","1"
"202034","0","45","Self Enquiry","3","8","Large Business","Male","2","5","Deluxe","3","Unmarried","1","0","5","1","1","Manager","21632","1761110544166","1"
"204024","0","52","Company Invited","1","7","Small Business","Fe Male","2","5","Standard","5","Unmarried","5","0","1","1","1","Senior Manager","26162","1761110544166","1"
"203532","0","43","Self Enquiry","1","9","Small Business","Male","4","5","Basic","4","Married","6","0","1","1","3","Executive","23519","1761110544166","1"
"202771","1","40","Self Enquiry","3","10","Small Business","Female","3","4","Deluxe","3","Divorced","6","1","4","1","2","Manager","23916","1761110544166","1"
"202086","0","51","Self Enquiry","3","32","Small Business","Female","3","3","Super Deluxe","3","Married","3","0","3","1","1","AVP","31307","1761110544166","1"
"201927","1","18","Company Invited","3","11","Small Business","Male","3","3","Basic","4","Single","2","1","4","1","0","Executive","16878","1761110544166","1"
"204846","1","30","Company Invited","1","9","Small Business","Male","3","5","Basic","5","Unmarried","2","0","4","1","2","Executive","22017","1761110544166","1"
"200257","0","40","Self Enquiry","1","8","Small Business","Male","2","3","King","3","Married","1","0","5","0","0","VP","34436","1761110544166","1"
"200062","0","50","Self Enquiry","1","13","Small Business","Female","2","4","King","3","Married","6","1","4","1","1","VP","33740","1761110544166","1"
"204734","0","36","Company Invited","3","18","Small Business","Male","3","4","Deluxe","3","Married","3","0","5","1","2","Manager","23646","1761110544166","1"
"202764","0","28","Self Enquiry","3","9","Salaried","Male","4","4","Deluxe","3","Unmarried","3","1","4","1","3","Manager","23156","1761110544166","1"
"201284","0","39","Self Enquiry","1","16","Small Business","Male","3","3","Standard","3","Unmarried","1","0","3","1","0","Senior Manager","28464","1761110544166","1"
"200762","1","26","Company Invited","1","8","Salaried","Male","2","3","Basic","5","Divorced","7","1","5","1","0","Executive","17042","1761110544166","1"
"204279","0","47","Company Invited","1","14","Small Business","Female","2","4","Deluxe","3","Married","4","0","5","1","1","Manager","23936","1761110544166","1"
"203418","0","28","Company Invited","3","9","Salaried","Male","3","6","Deluxe","3","Unmarried","5","0","4","1","2","Manager","23749","1761110544166","1"
"202650","0","23","Self Enquiry","1","12","Salaried","Male","3","3","Basic","4","Married","3","1","4","0","1","Executive","21006","1761110544166","1"
"204782","0","29","Self Enquiry","1","26","Small Business","Male","4","5","Basic","5","Married","3","0","3","1","2","Executive","21874","1761110544166","1"
"203697","0","34","Company Invited","3","9","Small Business","Fe Male","4","4","Deluxe","4","Unmarried","2","0","1","0","1","Manager","23825","1761110544166","1"
"200946","1","40","Self Enquiry","3","31","Small Business","Male","2","4","Standard","4","Unmarried","3","1","5","0","1","Senior Manager","24094","1761110544166","1"
"203435","0","33","Self Enquiry","3","9","Small Business","Male","3","4","Deluxe","4","Divorced","2","1","1","0","2","Manager","22756","1761110544166","1"
"202376","1","34","Self Enquiry","1","13","Salaried","Male","3","3","Deluxe","3","Married","2","0","3","0","0","Manager","17585","1761110544166","1"
"203062","0","26","Self Enquiry","1","9","Small Business","Male","4","2","Basic","5","Unmarried","2","0","2","1","3","Executive","22102","1761110544166","1"
"201115","0","34","Self Enquiry","1","13","Small Business","Male","2","3","Basic","3","Single","2","0","1","0","1","Executive","17972","1761110544166","1"
"201608","0","25","Self Enquiry","3","34","Salaried","Male","2","4","Deluxe","3","Married","3","0","4","1","1","Manager","23639","1761110544166","1"
"200260","0","32","Company Invited","1","13","Salaried","Male","3","2","Basic","4","Divorced","2","0","2","0","1","Executive","17794","1761110544166","1"
"201506","1","50","Self Enquiry","3","9","Small Business","Male","2","4","Basic","3","Married","2","1","4","1","1","Executive","17683","1761110544166","1"
"204621","0","48","Company Invited","1","23","Small Business","Male","4","2","Deluxe","3","Married","3","1","1","1","1","Manager","23745","1761110544166","1"
"204603","1","21","Self Enquiry","1","11","Large Business","Male","3","4","Basic","5","Unmarried","3","0","3","1","1","Executive","21651","1761110544166","1"
"202841","0","26","Self Enquiry","3","11","Salaried","Female","3","5","Deluxe","3","Unmarried","3","1","2","0","2","Manager","23165","1761110544166","1"
"201994","0","34","Self Enquiry","1","15","Small Business","Fe Male","2","4","Standard","4","Unmarried","2","0","1","1","0","Senior Manager","23621","1761110544166","1"
"200048","0","46","Company Invited","3","11","Small Business","Male","3","3","Deluxe","3","Single","5","1","5","1","1","Manager","20772","1761110544166","1"
"201552","0","55","Self Enquiry","3","6","Salaried","Male","3","3","Standard","3","Married","4","0","1","0","2","Senior Manager","25239","1761110544166","1"
"202152","0","32","Company Invited","1","6","Salaried","Female","3","4","Basic","4","Married","7","0","3","0","2","Executive","17332","1761110544166","1"
"200211","0","30","Company Invited","1","6","Salaried","Male","2","4","Standard","3","Unmarried","2","0","5","1","1","Senior Manager","23474","1761110544166","1"
"201369","1","28","Self Enquiry","3","19","Small Business","Fe Male","2","3","Deluxe","3","Unmarried","4","1","5","1","1","Manager","24854","1761110544166","1"
"202119","0","53","Self Enquiry","1","29","Salaried","Female","3","3","Super Deluxe","3","Single","7","0","5","1","1","AVP","29275","1761110544166","1"
"201165","0","44","Company Invited","2","6","Salaried","Male","2","3","Deluxe","3","Married","5","1","5","1","1","Manager","20743","1761110544166","1"
"203194","0","45","Self Enquiry","3","35","Small Business","Female","3","2","Super Deluxe","3","Divorced","5","1","2","1","2","AVP","31998","1761110544166","1"
"203503","0","36","Self Enquiry","3","14","Salaried","Male","4","4","Basic","3","Divorced","3","0","3","1","1","Executive","21082","1761110544166","1"
"204566","0","38","Company Invited","3","26","Small Business","Male","3","4","Standard","4","Unmarried","3","1","5","0","1","Senior Manager","26320","1761110544166","1"
"203126","0","33","Company Invited","1","7","Salaried","Female","4","5","Basic","4","Divorced","8","0","3","1","1","Executive","21010","1761110544166","1"
"201142","0","45","Self Enquiry","1","11","Small Business","Female","2","5","Deluxe","5","Single","2","1","3","1","0","Manager","20769","1761110544166","1"
"203292","0","36","Company Invited","1","11","Salaried","Male","3","5","Basic","3","Divorced","3","0","2","1","1","Executive","21054","1761110544166","1"
"203787","0","30","Self Enquiry","1","14","Salaried","Male","3","4","Basic","5","Single","5","0","4","0","1","Executive","20740","1761110544166","1"
"204126","0","28","Company Invited","3","27","Salaried","Female","3","4","Deluxe","3","Single","3","0","1","1","2","Manager","28659","1761110544166","1"
"201719","0","45","Company Invited","1","13","Salaried","Male","3","1","Deluxe","3","Married","5","0","1","1","0","Manager","21434","1761110544166","1"
"201881","0","60","Self Enquiry","1","13","Salaried","Female","2","3","King","5","Married","6","0","5","1","0","VP","34566","1761110544166","1"
"202782","0","31","Self Enquiry","3","12","Small Business","Female","2","5","Deluxe","3","Married","3","0","2","0","1","Manager","24796","1761110544166","1"
"202103","0","36","Self Enquiry","2","14","Salaried","Male","3","4","Basic","5","Married","1","0","1","0","1","Executive","17342","1761110544166","1"
"200597","0","42","Self Enquiry","1","6","Salaried","Female","2","4","Deluxe","3","Divorced","1","1","3","0","1","Manager","21062","1761110544166","1"
"203061","0","45","Self Enquiry","1","11","Small Business","Male","3","4","Deluxe","4","Unmarried","2","0","2","1","1","Manager","24611","1761110544166","1"
"204357","1","23","Company Invited","1","11","Large Business","Male","4","5","Basic","3","Unmarried","7","0","5","0","1","Executive","22572","1761110544166","1"
"201258","0","29","Self Enquiry","1","10","Large Business","Female","3","4","Basic","5","Married","2","0","4","0","0","Executive","17109","1761110544166","1"
"203299","0","38","Self Enquiry","1","7","Salaried","Female","3","5","Deluxe","3","Divorced","3","0","2","1","2","Manager","25152","1761110544166","1"
"203858","0","48","Self Enquiry","1","32","Small Business","Male","3","4","Standard","3","Unmarried","4","0","3","1","1","Senior Manager","27311","1761110544166","1"
"202553","0","23","Self Enquiry","1","22","Small Business","Female","3","4","Basic","3","Unmarried","3","0","2","1","2","Executive","21549","1761110544166","1"
"200541","0","36","Company Invited","1","14","Salaried","Female","3","2","Standard","5","Divorced","1","0","3","0","0","Senior Manager","26713","1761110544166","1"
"200659","0","28","Self Enquiry","3","11","Small Business","Male","3","3","Deluxe","3","Single","2","0","3","1","0","Manager","19908","1761110544166","1"
